,mol_id,atom_index,shift,DFT_shift
53843,20229974,7,26.6,1.225729452247
53844,20229974,8,142.1,149.173197474275
53858,20230004,2,78.4,1.549597693496
53859,20230004,3,27.6,1.311097144111
53860,20230004,4,25.4,1.59209912983
53862,20230004,6,118.5,1.66323887305
53863,20230004,7,68.4,1.591460696237
53864,20230004,8,124.6,1.779251377378
53865,20230007,0,145.1,138.9649008774
53938,20230028,9,121.7,115.464024897415
54003,20230059,7,167.7,1.377220623386
54004,20230059,8,61.8,1.527070108143
54005,20230059,9,14.2,1.510197220328
54006,20230059,10,132.9,3.970355468554
54007,20230059,11,120.4,4.01358654328
54009,20230062,1,149.1,142.399430923915
54086,20230080,4,106.3,99.015161014795
54097,20230080,12,112.2,123.018889228565
54102,20230080,17,122.7,115.81127611325
54137,20230094,6,24.3,0.974369026202996
54138,20230094,7,24.3,1.24397041204699
54139,20230094,8,32.8,1.00565227226
54140,20230094,9,27.4,1.369012191476
54141,20230094,10,22.3,1.368191348285
54142,20230094,11,13.9,1.783173183735
54143,20230094,12,170.5,1.221625236292
54144,20230094,13,18.9,1.51457505067999
54182,20230109,1,123.3,130.02103168291
54183,20230109,2,129.4,123.10925379489
54195,20230109,14,122.4,128.96951672931
54209,20230124,3,98.8,91.376987318755
54284,20230152,13,39.6,3.544246647626
54286,20230152,9,127.5,1.605415030484
54287,20230152,10,136.5,2.438297254952
54289,20230152,12,133.1,0.901678801399996
54290,20230152,14,69.1,27.23931083231
54295,20230152,19,27.4,5.927336840697
54336,20230177,11,133.4,141.15124014949
54356,20230185,0,184.6,164.658494804745
54411,20230198,0,42.3,34.04593722497
54435,20230203,19,26.3,3.462435942923
54445,20230204,9,127.8,80.18676131668
54468,20230207,1,131.7,138.50003075545
54481,20230212,7,151.3,161.036180424145
54485,20230216,0,62.8,69.244917063755
54486,20230216,1,62,38.091080458695
54493,20230216,8,156,1.236035594534
54494,20230216,9,80.4,2.528590005962
54495,20230216,10,28.3,1.152856817846
54497,20230216,12,28.3,1.188335484657
54503,20230236,5,129.2,122.875465681585
54505,20230236,7,67.8,76.192840778305
54511,20230240,4,32.6,141.567690327345
54517,20230240,13,156.5,7.261571845268
54518,20230240,10,106.8,7.290027742556
54519,20230240,12,106.8,7.213415711396
54520,20230240,11,127.8,7.352685439469
54521,20230240,14,128.4,7.313193761502
54523,20230240,15,129.6,2.771012361704
54525,20230240,16,127.2,3.90140464051
54549,20230259,10,126.9,118.738798122395
54638,20230298,11,130.9,124.84348029557
54666,20230332,7,18,31.90521514572
54694,20230341,0,33,42.174978977015
54724,20230350,5,39.6,30.37955199705
54725,20230350,8,39.6,32.62407251933
54748,20230357,0,131.5,124.497388838875
54753,20230357,5,132.8,139.40155019361
54766,20230365,1,136.4,143.213968426575
54775,20230368,3,123.3,130.555777293045
54777,20230368,5,113.9,122.023236006875
54789,20230368,16,69.3,76.821430232185
54790,20230368,18,117.3,123.477960554815
54804,20230375,2,24.9,32.60300356162
54808,20230375,6,31.5,1.787459809288
54809,20230375,7,12.3,1.12421851096
54811,20230375,9,22.2,1.330067742303
54837,20230384,4,98.3,110.01248041325
54859,20230393,6,197,190.999717565185
54861,20230393,8,161.6,172.326049065665
54881,20230404,1,107,115.37482009023
54886,20230404,6,60.9,7.230106189613
54889,20230404,9,164.6,3.66600505429099
54890,20230404,10,73.2,3.644571926526
54891,20230404,11,33.5,4.078980384163
54894,20230404,14,26.6,3.789496352137
54895,20230404,15,24.7,3.484689913879
54896,20230404,16,54.1,3.626604581123
54900,20230406,3,34.2,1.09685707126
54901,20230406,4,23.4,1.162250912143
54902,20230406,5,23.4,0.803998461670997
54904,20230406,7,35.4,1.306445699362
54905,20230406,8,172.1,1.016688052939
54909,20230407,3,36,0.973821797408998
54910,20230407,4,24.8,1.353233761249
54911,20230407,5,24.8,0.999450345927997
54913,20230407,7,172.8,1.201468975713
54957,20230422,0,179.6,162.859515085415
54958,20230422,1,189.1,171.90650619677
54960,20230422,3,33,25.10245461686
54962,20230422,5,41.6,35.520087738505
54970,20230427,4,129.2,135.505049422995
54990,20230439,0,154.3,147.551660903365
55004,20230441,1,135.9,142.90093010537
55035,20230456,7,45.9,39.89382939523
55036,20230456,10,45.9,2.218037665367
55038,20230456,16,45.9,2.105308533803
55040,20230456,11,79.6,3.453133053425
55042,20230456,17,79.6,4.649922425903
55044,20230456,12,71.3,3.99443353549
55046,20230456,18,71.3,3.271088274621
55074,20230465,10,18.5,12.59309923963
55122,20230488,10,71.7,65.70368917636
55124,20230488,12,136.3,142.724163483115
55126,20230488,14,94.9,105.646663777315
55136,20230492,1,128,134.71998913181
55139,20230492,4,137,129.321213688515
55147,20230492,12,128.2,136.469775734285
55154,20230499,3,90.6,107.226835605565
55199,20230532,7,40.9,34.74295246811
55208,20230532,16,55.9,6.296260252652
55211,20230532,19,55.8,3.491803888201
55216,20230538,10,25.9,3.180065885219
55219,20230538,15,52.2,3.553367127526
55221,20230538,4,158.4,166.91915530839
55241,20230542,3,59.3,50.900040280425
55265,20230554,4,210.1,48.13333820536
55267,20230554,3,54.8,48.131501920055
55269,20230554,8,22.9,1.733648977878
55271,20230554,9,10.9,2.227614169262
55286,20230565,2,114.3,108.199293644455
55338,20230585,0,18.3,25.637586813375
55340,20230585,2,26,18.408808093755
55349,20230595,1,54.7,67.05558174722
55350,20230595,2,63.2,52.90439401413
55356,20230595,8,113,147.453274669655
55358,20230595,10,153.2,5.255066267268
55359,20230595,11,136.4,5.059431973413
55361,20230595,13,122.3,1.668346341794
55362,20230595,14,121.6,1.966221215328
55363,20230595,15,127,2.054233846363
55379,20230617,0,162.6,154.186836236495
55383,20230622,2,91.1,81.452541771395
55385,20230622,4,75.3,66.14285130404
55386,20230622,5,25,18.042904085085
55411,20230634,6,22.1,0.845131826019998
55412,20230634,7,22.1,1.198915241341
55413,20230634,8,9.6,0.680871983020996
55414,20230634,9,9.6,1.676189954508
55421,20230636,5,27.3,21.03846529711
55449,20230644,9,80,7.61854742855399
55450,20230644,10,52.8,7.249350402202
55463,20230648,2,144.4,137.103970690675
55477,20230657,3,99.7,93.575697355005
55478,20230657,4,23.7,16.467178000205
55543,20230673,15,52.6,59.481098157285
55559,20230676,0,111.4,96.59058788603
55562,20230676,3,163.7,152.852533345925
55563,20230676,4,159.4,146.21687477982
55565,20230676,6,83,89.55761516788
55566,20230676,7,158.1,141.03410447635
55588,20233544,0,136.6,144.45404088702
55603,20233546,0,136.6,144.43065241103
55609,20233546,6,119.7,129.949223262825
55632,20233547,9,153.5,159.861537708515
55641,20233547,18,112.6,130.34267155107
55649,20233548,7,83.4,76.962920847265
55650,20233548,8,152.3,160.761510801155
55661,20233548,19,22.8,15.786206091835
55672,20233868,8,79.5,1.977074586409
55673,20233868,9,39.3,1.217064996342
55674,20233868,10,14.6,1.298328472251
55677,20233868,13,31.2,7.47672514692499
55678,20233868,14,22.8,1.177482113576
55679,20233868,15,22.8,0.601523807890995
55686,20233871,6,79.5,68.505957198385
55689,20233871,9,156.9,0.980570952534997
55690,20233871,10,116.8,0.733770766440998
55692,20233871,11,127.3,1.663421282648
55711,20233877,4,114.5,108.097234840135
55747,20233884,4,21.1,29.87138420054
55748,20233884,5,32.2,40.07842439168
55766,20233896,1,31,37.795728464375
55767,20233896,2,24.9,33.181433432695
55768,20233896,3,30.7,38.63742366023
55769,20233896,4,26.5,37.14268742196
55770,20233896,5,32,42.74084479074
55771,20233896,6,166.3,179.50466820248
55786,20233898,6,132.4,139.062417291755
55791,20233898,11,120.1,130.287872931705
55793,20233902,1,134.4,143.854735351425
55795,20233902,3,70,76.68022955689
55799,20233902,7,147.3,154.06921733038
55831,20233912,17,25.2,17.49791393588
55832,20233912,18,18.2,26.028232350365
55836,20233914,3,23.4,30.044864838565
55841,20233917,1,38.7,46.72249121155
55856,20233918,5,78.9,61.19821821065
55886,20233931,0,105.6,118.643697872915
55887,20233931,1,158.3,148.68252271146
55897,20233945,1,135.9,128.11032849976
55898,20233945,3,135.9,127.26718360498
55902,20233945,7,122.2,133.31184824266
55908,20233954,7,73.4,161.859416120355
55909,20233954,11,21.1,42.82048158502
55910,20233954,12,33.5,9.61387130215999
55911,20233954,13,15.4,0.721914142570999
55912,20233954,14,65.7,0.803633642474999
55915,20233955,2,89.9,67.918055961
55921,20233955,8,73.4,58.55860640801
55965,20233966,7,30.1,38.96292939219
55969,20233971,0,146.7,155.80557005615
55992,20233981,1,155.1,148.901813835515
56019,20233987,10,60.5,2.732615141325
56020,20233987,11,14.4,2.44395195249
56061,20233995,11,131.9,6.217915330311
56068,20234001,0,143.7,152.91371064056
56117,20234029,13,106.5,100.17134423078
56151,20234032,10,25.1,6.801626043911
56152,20234032,11,35.6,6.8938340957
56154,20234032,13,22.1,2.09281347634
56155,20234032,14,19.6,2.574101200663
56156,20234032,15,170.3,2.50597121581
56191,20234047,1,36.4,45.668946679455
56219,20234055,10,135.6,141.847578866465
56223,20234055,14,27.1,20.351211360065
56251,20234067,9,30.8,42.69580747747
56252,20234067,10,19.1,43.10288293561
56254,20234067,12,17.5,0.882799408006999
56255,20234067,13,67.2,0.873040494513997
56256,20234067,14,23.6,1.346119786927
56274,20234073,1,155,148.4227366641
56303,20234086,3,140.4,152.13493237805
56304,20234086,4,98.3,105.0226167134
56306,20234086,6,153.5,140.17472295361
56315,20234091,8,21,30.12575803858
56339,20234098,7,127.2,133.901875705135
56341,20234098,8,114.3,107.03827809872
56351,20234103,5,171.5,164.34951564053
56379,20234120,7,35.5,2.725227552606
56381,20234120,8,23.5,2.763989592181
56382,20234120,9,23.5,2.291548733361
56383,20234120,10,117.4,7.105794048576
56385,20234120,13,47.5,1.257833541495
56386,20234120,14,40.6,1.366732071501
56387,20234120,15,38,1.383604959316
56389,20234120,17,36.4,1.26832209337999
56390,20234120,18,46.6,1.351500870068
56391,20234120,19,179.1,1.381780863336
56392,20234120,20,51.9,2.744654174793
56393,20234120,21,18.7,6.847502057808
56415,20234432,3,110.5,93.07226524165
56436,20237241,5,19.6,32.28870883468
56465,20237250,1,118.8,132.894818185235
56470,20237250,11,16.2,25.97575324928
56486,20237257,5,136.2,149.60627086647
56494,20237257,14,138.2,2.256434885746
56495,20237257,15,170.7,1.853674493362
56557,20237290,1,147.5,153.715974025655
56576,20237300,0,134.7,141.953310241395
56578,20237300,2,145.8,139.235801283185
56618,20237328,0,135.8,142.68850088956
56619,20237328,1,92.9,85.13622673982
56620,20237328,2,163.9,156.270343531505
56621,20237328,3,168.6,158.037043288105
56667,20237371,4,156.8,1.084818037792
56668,20237371,5,121.5,0.941444093763998
56669,20237371,6,192.6,1.202837047698
56674,20237371,14,56.3,128.85044812427
56675,20237371,15,123.4,129.58670188498
56704,20237392,5,40.2,51.027420492635
56757,20242099,10,31.7,38.060153548295
56827,20242135,7,67.9,76.346702157545
56860,20242149,1,112.9,106.81425129151
56886,20242165,1,112,125.161544239715
56905,20242173,3,144.9,137.60817597679
56913,20242173,11,138.6,150.85475158068
56946,20242185,3,128.2,136.9082613358
56953,20242185,10,182.9,172.487448879315
56970,20242196,3,113.9,106.949073291535
56993,20242209,0,37.2,29.46218251731
56994,20242209,5,37.2,44.79497152087
57000,20242209,7,153.3,162.19275022651
57016,20242210,13,16.2,128.33725470482
57071,20242230,17,105.6,114.346403672835
57076,20242234,0,131.2,142.247889062955
57078,20242234,2,169.3,161.22280499909
57094,20242236,10,120.1,131.805031180015
57108,20242238,2,111,121.085957328565
57125,20242239,9,159.4,151.30995704313
57165,20242258,5,129.6,137.517424824085
57184,20242265,14,86.1,144.407553874825
57187,20242266,0,139.2,149.87784779842
57190,20242266,3,92.2,80.857778625765
57200,20242273,12,66.8,127.30700200212
57231,20242279,3,134,141.25697152442
57233,20242284,0,110,120.472058157125
57235,20242284,2,114.3,150.512525987785
57321,20242308,9,155.6,125.72895639896
57341,20242317,5,127.3,113.461700742205
57366,20242329,5,131.6,137.929719198355
57451,20242371,9,131.4,122.981776936085
57452,20242371,12,43.9,37.922142210635
57453,20242371,13,180.5,173.41399978558
57494,20242392,2,158.1,165.00110698402
57500,20242392,8,133.9,145.4750155166
57502,20242392,10,143,134.690125333955
57520,20242398,0,164.2,170.482805205825
57549,20242403,8,88.7,82.326613576575
57592,20242416,7,67.7,76.29229012456
57609,20246021,9,107.2,97.405222035285
57613,20246021,11,116.5,108.82372729475
57662,20246807,4,176.1,168.746645773245
57664,20246819,1,139.8,146.32202627518
57676,20246822,7,89,95.245943809795
57678,20246822,9,41.2,35.03269895992
57694,20246825,11,117.9,111.91061953905
57732,20246844,10,135.8,142.757216618605
57742,20246858,6,124.4,130.748877189855
57768,20246862,6,166,159.100929005865
57797,20246872,8,169,159.55294513068
57816,20246876,18,35.3,27.21476259718
57821,20246879,1,130.9,138.47992826369
57853,20246894,7,131.1,138.52767168162
57876,20246907,13,105.7,99.177527294395
57879,20246907,15,141.2,154.054043814965
57927,20246927,1,194.5,202.84907334516
57936,20246939,3,181.3,170.606706140615
57937,20246939,4,30.6,24.27071402029
57940,20246942,0,106.1,118.07435278177
57954,20246948,10,115.5,125.107808732895
57977,20246969,4,106.5,115.812145932605
58063,20249088,5,26.9,19.943362729165
58127,20249134,10,132.8,139.446104273905
58155,20249142,3,26,19.97535275211
58156,20249142,6,26,19.20449951039
58182,20249170,5,201.3,208.15883727446
58208,20249184,3,131.1,123.41987595122
58209,20249184,4,121.6,133.23743036451
58210,20249184,5,105,118.998004290185
58211,20249184,6,151.2,142.884016951245
58237,20249257,7,68.3,61.9510951857
58300,20250316,5,97.7,88.901868020805
58305,20250316,3,99.3,93.38578679583
58315,20250317,2,161.2,151.484597440295
58319,20250317,1,133.9,123.946309954185
58320,20250317,0,143.1,132.949326864815
58338,20250952,4,23.67,30.268505059395
58346,20250952,16,20.3,13.81393902767
58365,30000100,1,31.37,38.644092275285
58369,30000220,19,68.9,77.54057754558
58370,30000220,2,99.6,112.08999561937
58382,30000220,20,133.1,141.11509432296
58400,30000260,6,54.6,48.64015294954
58465,30000480,0,19.14,30.167026134645
58466,30000480,2,28.92,18.44311763498
58520,30000730,4,18.29,26.07607241489
58538,30000766,7,45.54,38.94823910975
58553,30000790,6,182.2,172.06674625128
58554,30000790,8,192.3,199.929669649995
58581,30001080,5,28.58,20.492508681955
58585,30001080,4,93.67,100.21425531896
58587,30001080,10,119.26,127.14096315191
58589,30001080,1,137.34,146.831643770615
58593,30001080,13,19.15,27.117826062395
58604,30001572,2,138,144.30095268054
58702,30080346,26,17.7,25.988993832795
58704,30080346,22,25.7,16.73730523323
58709,30080346,18,35.2,43.17730081376
58754,30095492,4,126.9,117.55999960318
58755,30095492,5,126.9,135.248935946245
58779,30095876,0,162.1,155.443435264685
58783,30095879,6,104.5,98.22198240963
58786,30095879,7,118.7,127.093702966955
58842,30096634,3,155.5,162.60291837569
58843,30096634,12,155.5,162.603981488235
58844,30096634,6,166.2,152.5244181559
58845,30096634,8,166.2,152.5244181559
58861,30096993,2,97.7,117.21613101817
58911,30100176,1,121.1,102.349275249105
58913,30100176,5,136.9,129.91220761694
58954,30100207,12,114.2,123.247748365525
58966,30100209,3,175.2,167.77389779457
58999,30100222,1,123.1,111.0939558113
59038,30100232,5,117.2,143.84806673637
59039,30100232,4,136.6,120.452728838125
59063,30100246,1,121.8,141.85154137686
59064,30100246,0,129.9,148.254668235395
59139,30100542,5,66.3,57.657763496015
59140,30100542,2,115.4,108.74814965746
59141,30100542,4,122.1,128.83363161674
59142,30100542,1,141.9,155.64977574501
59188,30100572,2,114.1,123.874404887505
59189,30100572,6,114.1,123.872471955605
59197,30100576,1,150.3,160.26832322687
59198,30100576,3,170.4,162.24455280143
59208,30100579,3,165.2,156.873804870685
59212,30100585,3,63.8,72.342633726695
59213,30100585,0,65.2,73.617015728365
59214,30100585,2,69.9,61.114812199165
59255,30100609,13,106.9,116.75609322597
59309,30100645,9,135,142.27929920633
59363,30100657,7,122.1,115.02979174608
59373,30100657,5,140.7,148.23156969919
59376,30100657,6,159.6,152.57718719677
59459,30100916,5,114.8,108.79396014349
59488,30100928,8,96.1,115.64175798562
59497,30100929,7,86.8,95.592131913085
59498,30100929,9,93.7,115.023896303785
59502,30100933,11,116,109.664649317845
59509,30100933,0,130.2,145.391416211925
59514,30100933,7,139.9,132.607971091275
59515,30100933,3,140.3,126.049339861385
59533,30100948,8,130.9,124.79766980954
59617,30101020,1,73.9,64.29980073739
59635,30101021,4,58.6,50.88177407397
59638,30101021,1,68.5,61.95786044735
59639,30101021,2,68.5,61.956024162045
59640,30101285,7,14.7,24.49802681173
59642,30101285,0,107.2,126.42906433314
59645,30101285,5,145.3,130.572207214195
59646,30101285,3,148,158.341673355545
59649,30101287,10,24.8,18.679418559755
59655,30101287,3,122.7,132.82880856085
59656,30101287,5,122.7,113.700417831855
59681,30101311,6,137.4,143.804479122025
59703,30101314,0,149.7,158.221831577745
59714,30101315,1,145.7,153.01634932445
59750,30101330,0,37.9,31.31625079579
59773,30101338,5,29.8,35.905514359365
59774,30101338,8,29.8,35.90851040381
59790,30101339,1,174.1,155.871966266915
59791,30101339,3,174.1,155.94744725761
59792,30101339,4,201.7,189.323865607885
59793,30101339,9,201.7,189.167878003555
59825,30101342,6,142.5,150.571866997115
59827,30101342,2,191.8,215.168324870025
59861,30101357,6,187.7,197.120153133345
59862,30101357,5,194,187.865081902955
59887,30101366,9,45.2,34.86917292118
59895,30101366,0,187.1,180.53163492095
59947,30101690,2,122.8,116.36680074131
59969,30101698,6,188,181.62296827169
59972,30101701,5,107.3,115.00079776758
60081,30101742,0,123.3,131.89326952125
60082,30101742,4,123.3,113.57023486839
60083,30101742,7,125.9,115.42584949239
60084,30101742,11,125.9,136.04868651987
60138,30102054,2,131,137.20767248711
60139,30102054,3,141.7,134.12445281342
60182,30102089,5,134.1,150.87620712477
60183,30102089,4,142.4,131.919654041685
60453,40099299,10,220.9,76.664282868715
60468,40109486,1,136.49,143.145349344125
60498,40115576,8,153.1,146.26848406155
60501,40115576,5,132.5,125.99376806926
60510,40115576,15,121.7,138.01989047149
60517,40116004,14,107,99.537052627795
60520,40116004,8,125.8,140.19192604752
60528,40116004,7,137,153.3323836901
60529,40116004,1,149.8,130.358618239245
60574,40116026,4,91.8,83.68981379905
